responseTime,time,violation,node_netstat_TcpExt_TCPHystartTrainCwnd,node_hwmon_in_volts,prometheus_http_response_size_bytes_bucket,consumers,scrape_duration_seconds,node_netstat_TcpExt_TCPAbortOnClose,node_sockstat_TCP_alloc,http_request_size_bytes_count,node_vmstat_allocstall_normal,node_netstat_Icmp6_OutRouterSolicits,node_vmstat_pageoutrun,node_netstat_Icmp6_InNeighborSolicits,node_netstat_TcpExt_DelayedACKs,scrape_samples_post_metric_relabeling,scrape_samples_scraped,prometheus_tsdb_head_series_created_total,prometheus_tsdb_head_series,node_vmstat_workingset_nodereclaim,node_vmstat_pglazyfreed
101.0,1586895813,0,182.0,63.0,12.933,2639.5,2639.5,2.24,2.62,2.0,0.028,3.176869873,-7.225e-06,3249.0,210.0,2338.63888889,12.0,0.05821276,0.000944710515691,0.0,509.0
101.0,1586895814,0,182.0,63.0,12.933,2639.5,2639.5,2.24,2.62,2.0,0.028,3.176869873,-7.225e-06,3249.0,210.0,2338.63888889,12.0,0.05821276,0.000944710515691,0.0,509.0
101.0,1586895819,0,182.0,63.0,12.933,2639.5,2639.5,2.24,2.62,2.0,0.028,3.176869873,-7.225e-06,3249.0,210.0,2338.63888889,17.0,0.05821276,0.000944710515691,0.0,509.0
101.0,1586895820,0,182.0,63.0,12.933,2650.5,2639.5,2.27,2.62,2.0,0.18,3.176869873,-7.225e-06,3249.0,210.0,2338.63888889,17.0,0.05821276,0.000944710515691,0.0,509.0
100.0,1586895821,0,182.0,63.0,12.933,2650.5,2650.5,2.27,2.62,2.0,0.18,3.176869873,-7.225e-06,3249.0,185.0,2338.63888889,17.0,0.05821276,0.000944710515691,0.0,509.0
100.0,1586895822,0,182.0,50.0,12.933,2650.5,2650.5,2.27,2.62,2.0,0.18,3.19120874375,-7.225e-06,3249.0,185.0,2338.63888889,17.0,0.05821276,0.000940975191594,0.0,509.0
100.0,1586895823,0,182.0,50.0,12.933,2650.5,2650.5,2.27,2.62,2.0,0.18,3.19120874375,-7.225e-06,3288.0,185.0,2348.38888889,17.0,0.05821276,0.000940975191594,0.0,511.0
100.0,1586895824,0,182.0,50.0,12.933,2650.5,2650.5,2.27,2.62,2.0,0.18,3.19120874375,-7.085e-06,3288.0,185.0,2348.38888889,17.0,0.058458448,0.000940975191594,0.0,511.0
100.0,1586895830,0,182.0,50.0,12.938,2650.5,2650.5,2.27,2.62,2.0,0.18,3.19120874375,-7.085e-06,3288.0,185.0,2348.38888889,11.0,0.058458448,0.000940975191594,0.0,511.0
100.0,1586895831,0,182.0,50.0,12.938,2650.5,2650.5,2.3,2.62,2.0,0.184,3.19120874375,-7.085e-06,3288.0,185.0,2348.38888889,11.0,0.058458448,0.000940975191594,0.0,511.0
100.0,1586895832,0,182.0,47.0,12.938,2650.5,2650.5,2.3,2.62,2.0,0.184,3.19120874375,-7.085e-06,3288.0,196.0,2348.38888889,11.0,0.058458448,0.000936019964305,0.0,511.0
100.0,1586895833,0,182.0,47.0,12.938,2650.5,2650.5,2.3,2.62,2.0,0.184,3.20779344,-7.085e-06,3288.0,196.0,2348.38888889,11.0,0.058458448,0.000936019964305,0.0,513.0
100.0,1586895834,0,182.0,47.0,12.938,2650.5,2650.5,2.3,2.62,2.0,0.184,3.20779344,-6.948e-06,3326.0,196.0,2358.13888889,11.0,0.058458448,0.000936019964305,0.0,513.0
100.0,1586895835,0,182.0,47.0,12.938,2650.5,2650.5,2.3,2.62,2.0,0.184,3.20779344,-6.948e-06,3326.0,196.0,2358.13888889,11.0,0.058535232,0.000936019964305,0.0,513.0
100.0,1586895840,0,182.0,47.0,12.938,2650.5,2650.5,2.3,2.62,2.0,0.184,3.20779344,-6.948e-06,3326.0,196.0,2358.13888889,11.0,0.058535232,0.000936019964305,0.0,513.0
100.0,1586895841,0,182.0,47.0,12.933,2650.5,2650.5,2.3,2.65,2.0,0.184,3.20779344,-6.948e-06,3326.0,196.0,2358.13888889,12.0,0.058535232,0.000936019964305,0.0,513.0
100.0,1586895842,0,182.0,47.0,12.933,2661.5,2661.5,2.57,2.65,2.0,0.032,3.20779344,-6.948e-06,3326.0,196.0,2358.13888889,12.0,0.058535232,0.000936019964305,0.0,513.0
101.0,1586895843,0,182.0,47.0,12.933,2661.5,2661.5,2.57,2.65,2.0,0.032,3.20779344,-6.948e-06,3326.0,182.0,2358.13888889,12.0,0.058535232,0.000936019964305,0.0,513.0
101.0,1586895844,0,182.0,38.0,12.933,2661.5,2661.5,2.57,2.65,2.0,0.032,3.2229041765,-6.948e-06,3364.0,182.0,2358.13888889,12.0,0.058535232,0.000936019964305,0.0,515.0
101.0,1586895845,0,182.0,38.0,12.933,2661.5,2661.5,2.57,2.65,2.0,0.032,3.2229041765,-6.813e-06,3364.0,182.0,2367.88888889,12.0,0.058588727,0.000936019964305,0.0,515.0
101.0,1586895846,0,182.0,38.0,12.933,2661.5,2661.5,2.57,2.65,2.0,0.032,3.2229041765,-6.813e-06,3364.0,182.0,2367.88888889,12.0,0.058588727,0.000936019964305,0.0,515.0
101.0,1586895851,0,182.0,38.0,12.933,2661.5,2661.5,2.57,2.66,2.0,0.032,3.2229041765,-6.813e-06,3364.0,182.0,2367.88888889,9.0,0.058588727,0.000936019964305,0.0,515.0
101.0,1586895852,0,182.0,38.0,12.933,2672.5,2672.5,3.0,2.66,2.0,0.076,3.2229041765,-6.813e-06,3364.0,197.0,2367.88888889,9.0,0.058588727,0.000936019964305,0.0,515.0
101.0,1586895853,0,182.0,48.0,12.933,2672.5,2672.5,3.0,2.66,2.0,0.076,3.2229041765,-6.813e-06,3364.0,197.0,2367.88888889,9.0,0.058588727,0.000929451200522,0.0,517.0
101.0,1586895854,0,186.0,48.0,12.933,2672.5,2672.5,3.0,2.66,2.0,0.076,3.2229041765,-6.681e-06,3364.0,197.0,2367.88888889,9.0,0.058588727,0.000929451200522,0.0,517.0
101.0,1586895859,0,186.0,48.0,12.933,2672.5,2672.5,3.0,2.66,2.0,0.076,3.2229041765,-6.681e-06,3364.0,197.0,2367.88888889,9.0,0.058588727,0.000929451200522,0.0,517.0
101.0,1586895860,0,186.0,48.0,12.933,2680.25,2672.5,3.0,2.64,2.0,0.184,3.2229041765,-6.681e-06,3364.0,197.0,2367.88888889,13.0,0.058588727,0.000929451200522,0.0,517.0
100.0,1586895861,0,186.0,48.0,12.933,2680.25,2680.25,2.69,2.64,2.0,0.184,3.2229041765,-6.681e-06,3364.0,199.0,2367.88888889,13.0,0.058588727,0.000929451200522,0.0,517.0
100.0,1586895862,0,186.0,52.0,12.933,2680.25,2680.25,2.69,2.64,2.0,0.184,3.228611115,-6.681e-06,3364.0,199.0,2367.88888889,13.0,0.058588727,0.000921630990358,0.0,517.0
100.0,1586895863,0,186.0,52.0,12.933,2680.25,2680.25,2.69,2.64,2.0,0.184,3.228611115,-6.681e-06,3406.0,199.0,2374.75,13.0,0.058588727,0.000921630990358,0.0,519.0
100.0,1586895864,0,186.0,52.0,12.933,2680.25,2680.25,2.69,2.64,2.0,0.184,3.228611115,-6.552e-06,3406.0,199.0,2374.75,13.0,0.058603158,0.000921630990358,0.0,519.0
100.0,1586895865,0,186.0,52.0,12.933,2680.25,2680.25,2.69,2.64,2.0,0.184,3.228611115,-6.552e-06,3406.0,199.0,2374.75,13.0,0.058603158,0.000921630990358,0.0,519.0
100.0,1586895870,0,186.0,52.0,12.933,2680.25,2680.25,2.69,2.63,2.0,0.184,3.228611115,-6.552e-06,3406.0,199.0,2374.75,13.0,0.058603158,0.000921630990358,0.0,519.0
100.0,1586895871,0,186.0,52.0,12.934,2685.75,2680.25,2.69,2.63,2.0,0.164,3.228611115,-6.552e-06,3406.0,199.0,2374.75,12.0,0.058603158,0.000921630990358,0.0,519.0
100.0,1586895872,0,186.0,52.0,12.934,2685.75,2685.75,2.51,2.63,2.0,0.164,3.228611115,-6.552e-06,3406.0,199.0,2374.75,12.0,0.058603158,0.000921630990358,0.0,519.0
100.0,1586895873,0,186.0,51.0,12.934,2685.75,2685.75,2.51,2.63,2.0,0.164,3.228611115,-6.552e-06,3406.0,200.0,2374.75,12.0,0.058603158,0.000914968058836,0.0,519.0
100.0,1586895874,0,186.0,51.0,12.934,2685.75,2685.75,2.51,2.63,2.0,0.164,3.2362572125,-6.552e-06,3445.0,200.0,2374.75,12.0,0.058603158,0.000914968058836,0.0,521.0
100.0,1586895875,0,186.0,51.0,12.934,2685.75,2685.75,2.51,2.63,2.0,0.164,3.2362572125,-6.425e-06,3445.0,200.0,2379.61111111,12.0,0.058623814,0.000914968058836,0.0,521.0
100.0,1586895881,0,186.0,51.0,12.933,2691.25,2685.75,2.51,2.65,2.0,0.012,3.2362572125,-6.425e-06,3445.0,200.0,2379.61111111,9.0,0.058623814,0.000914968058836,0.0,521.0
100.0,1586895882,0,186.0,51.0,12.933,2691.25,2691.25,2.82,2.65,2.0,0.012,3.2362572125,-6.425e-06,3445.0,200.0,2379.61111111,9.0,0.058623814,0.000914968058836,0.0,521.0
100.0,1586895883,0,186.0,45.0,12.933,2691.25,2691.25,2.82,2.65,2.0,0.012,3.242481855,-6.425e-06,3445.0,186.0,2379.61111111,9.0,0.058623814,0.000903251946025,0.0,523.0
100.0,1586895884,0,186.0,45.0,12.933,2691.25,2691.25,2.82,2.65,2.0,0.012,3.242481855,-6.301e-06,3483.0,186.0,2384.47222222,9.0,0.05866242,0.000903251946025,0.0,523.0
100.0,1586895885,0,186.0,45.0,12.933,2691.25,2691.25,2.82,2.65,3.0,0.012,3.242481855,-6.301e-06,3483.0,186.0,2384.47222222,9.0,0.05866242,0.000903251946025,0.0,523.0
100.0,1586895890,0,186.0,45.0,12.933,2691.25,2691.25,2.82,2.66,3.0,0.012,3.242481855,-6.301e-06,3483.0,186.0,2384.47222222,10.0,0.05866242,0.000903251946025,0.0,523.0
100.0,1586895891,0,186.0,45.0,12.935,2691.25,2691.25,2.85,2.66,3.0,0.0,3.242481855,-6.301e-06,3483.0,186.0,2384.47222222,10.0,0.05866242,0.000903251946025,0.0,523.0
100.0,1586895892,0,186.0,45.0,12.935,2691.25,2698.5,2.85,2.66,3.0,0.0,3.242481855,-6.301e-06,3483.0,201.0,2384.47222222,10.0,0.05866242,0.000903251946025,0.0,523.0
100.0,1586895893,0,186.0,52.0,12.935,2691.25,2698.5,2.85,2.66,3.0,0.0,3.2501281885,-6.301e-06,3483.0,201.0,2384.47222222,10.0,0.05866242,0.000897647305731,0.0,525.0
100.0,1586895894,0,186.0,52.0,12.935,2691.25,2698.5,2.85,2.66,3.0,0.0,3.2501281885,-6.179e-06,3523.0,201.0,2390.88888889,10.0,0.05866242,0.000897647305731,0.0,525.0
100.0,1586895895,0,186.0,52.0,12.935,2691.25,2698.5,2.85,2.66,3.0,0.0,3.2501281885,-6.179e-06,3523.0,201.0,2390.88888889,10.0,0.058724432,0.000897647305731,0.0,525.0
100.0,1586895900,0,186.0,52.0,12.935,2691.25,2698.5,2.85,2.65,3.0,0.0,3.2501281885,-6.179e-06,3523.0,201.0,2390.88888889,12.0,0.058724432,0.000897647305731,0.0,525.0
100.0,1586895901,0,186.0,52.0,12.933,2698.5,2698.5,2.85,2.65,3.0,0.184,3.2501281885,-6.179e-06,3523.0,201.0,2390.88888889,12.0,0.058724432,0.000897647305731,0.0,525.0
100.0,1586895902,0,186.0,52.0,12.933,2698.5,2698.5,2.78,2.65,3.0,0.184,3.2501281885,-6.179e-06,3523.0,201.0,2390.88888889,12.0,0.058724432,0.000897647305731,0.0,525.0
100.0,1586895903,0,186.0,43.0,12.933,2698.5,2698.5,2.78,2.65,3.0,0.184,3.2501281885,-6.179e-06,3523.0,187.0,2390.88888889,12.0,0.058724432,0.000897647305731,0.0,525.0
100.0,1586895904,0,186.0,43.0,12.933,2698.5,2698.5,2.78,2.65,3.0,0.184,3.2501281885,-6.179e-06,3560.0,187.0,2397.30555556,12.0,0.058724432,0.000897647305731,0.0,527.0
100.0,1586895905,0,186.0,43.0,12.933,2698.5,2698.5,2.78,2.65,3.0,0.184,3.2501281885,-6.059e-06,3560.0,187.0,2397.30555556,12.0,0.058735837,0.000897647305731,0.0,527.0
100.0,1586895906,0,186.0,43.0,12.933,2698.5,2698.5,2.78,2.65,3.0,0.184,3.2501281885,-6.059e-06,3560.0,187.0,2397.30555556,12.0,0.058735837,0.000897647305731,0.0,527.0
100.0,1586895911,0,186.0,43.0,12.933,2698.5,2698.5,2.78,2.71,3.0,0.184,3.2501281885,-6.059e-06,3560.0,187.0,2397.30555556,8.0,0.058735837,0.000897647305731,0.0,527.0
100.0,1586895912,0,186.0,43.0,12.933,2705.75,2698.5,3.31,2.71,3.0,0.192,3.2501281885,-6.059e-06,3560.0,187.0,2397.30555556,8.0,0.058735837,0.000897647305731,0.0,527.0
100.0,1586895913,0,186.0,51.0,12.933,2705.75,2705.75,3.31,2.71,3.0,0.192,3.260504287,-6.059e-06,3560.0,200.0,2397.30555556,8.0,0.058735837,0.000890575630429,0.0,527.0
100.0,1586895914,0,186.0,51.0,12.933,2705.75,2705.75,3.31,2.71,3.0,0.192,3.260504287,-6.059e-06,3560.0,200.0,2397.30555556,8.0,0.058735837,0.000890575630429,0.0,529.0
100.0,1586895915,0,186.0,51.0,12.933,2705.75,2705.75,3.31,2.71,3.0,0.192,3.260504287,-5.942e-06,3560.0,200.0,2397.30555556,8.0,0.058735837,0.000890575630429,0.0,529.0
100.0,1586895920,0,186.0,51.0,12.933,2705.75,2705.75,3.31,2.71,3.0,0.192,3.260504287,-5.942e-06,3560.0,200.0,2397.30555556,8.0,0.058735837,0.000890575630429,0.0,529.0
100.0,1586895921,0,186.0,51.0,12.933,2713.0,2705.75,3.31,2.69,3.0,0.192,3.260504287,-5.942e-06,3560.0,200.0,2397.30555556,13.0,0.058735837,0.000890575630429,0.0,529.0
100.0,1586895922,0,186.0,51.0,12.933,2713.0,2713.0,2.87,2.69,3.0,0.016,3.260504287,-5.942e-06,3560.0,200.0,2397.30555556,13.0,0.058735837,0.000890575630429,0.0,529.0
100.0,1586895923,0,186.0,51.0,12.933,2713.0,2713.0,2.87,2.69,3.0,0.016,3.260504287,-5.942e-06,3560.0,198.0,2397.30555556,13.0,0.058735837,0.000875751237668,0.0,529.0
100.0,1586895924,0,186.0,51.0,12.933,2713.0,2713.0,2.87,2.69,3.0,0.016,3.26929863575,-5.942e-06,3602.0,198.0,2403.72222222,13.0,0.058735837,0.000875751237668,0.0,531.0
100.0,1586895925,0,187.0,51.0,12.933,2713.0,2713.0,2.87,2.69,2.0,0.016,3.26929863575,-5.827e-06,3602.0,198.0,2403.72222222,13.0,0.058767717,0.000875751237668,0.0,531.0
100.0,1586895931,0,187.0,51.0,12.933,2713.0,2713.0,2.87,2.68,2.0,0.016,3.26929863575,-5.827e-06,3602.0,198.0,2403.72222222,13.0,0.058767717,0.000875751237668,0.0,531.0
100.0,1586895932,0,187.0,51.0,12.933,2718.5,2718.5,2.65,2.68,2.0,0.108,3.26929863575,-5.827e-06,3602.0,198.0,2403.72222222,13.0,0.058767717,0.000875751237668,0.0,531.0
100.0,1586895933,0,187.0,46.0,12.933,2718.5,2718.5,2.65,2.68,2.0,0.108,3.27540892875,-5.827e-06,3602.0,190.0,2403.72222222,13.0,0.058767717,0.000869350794064,0.0,531.0
100.0,1586895934,0,187.0,46.0,12.933,2718.5,2718.5,2.65,2.68,2.0,0.108,3.27540892875,-5.827e-06,3641.0,190.0,2408.58333333,13.0,0.058767717,0.000869350794064,0.0,533.0
100.0,1586895935,0,189.0,46.0,12.933,2718.5,2718.5,2.65,2.68,2.0,0.108,3.27540892875,-5.714e-06,3641.0,190.0,2408.58333333,13.0,0.058779682,0.000869350794064,0.0,533.0
100.0,1586895936,0,189.0,46.0,12.933,2718.5,2718.5,2.65,2.68,2.0,0.108,3.27540892875,-5.714e-06,3641.0,190.0,2408.58333333,13.0,0.058779682,0.000869350794064,0.0,533.0
100.0,1586895941,0,189.0,46.0,12.933,2718.5,2718.5,2.65,2.66,2.0,0.108,3.27540892875,-5.714e-06,3641.0,190.0,2408.58333333,9.0,0.058779682,0.000869350794064,0.0,533.0
100.0,1586895942,0,189.0,46.0,12.933,2730.75,2730.75,2.55,2.66,2.0,0.172,3.27540892875,-5.714e-06,3641.0,190.0,2408.58333333,9.0,0.058779682,0.000869350794064,0.0,533.0
100.0,1586895943,0,189.0,51.0,12.933,2730.75,2730.75,2.55,2.66,2.0,0.172,3.290180662,-5.714e-06,3641.0,198.0,2408.58333333,9.0,0.058779682,0.000867563449631,0.0,533.0
0,1586895944,0,0,0,0,0,0,0,0,0,0,0,0,3679.0,0,0,0,0,0,0,535.0
0.0,1586895945,0,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.603e-06,3679.0,0.0,2419.44444444,0.0,0.058863499,0.0,0.0,535.0
0.0,1586895946,0,189.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-5.603e-06,3679.0,0.0,2419.44444444,0.0,0.058863499,0.0,0.0,535.0
0.0,1586895951,0,189.0,0.0,0.0,0.0,0.0,0.0,2.65,2.0,0.0,0.0,-5.603e-06,3679.0,0.0,2419.44444444,0.0,0.058863499,0.0,0.0,535.0
0.0,1586895952,0,189.0,0.0,12.934,2739.25,0.0,0.0,2.65,2.0,0.0,0.0,-5.603e-06,3679.0,0.0,2419.44444444,10.0,0.058863499,0.0,0.0,535.0
100.0,1586895953,0,189.0,0.0,12.934,2739.25,2739.25,2.38,2.65,2.0,0.188,0.0,-5.603e-06,3679.0,200.0,2419.44444444,10.0,0.058863499,0.0,0.0,535.0
100.0,1586895954,0,189.0,51.0,12.934,2739.25,2739.25,2.38,2.65,2.0,0.188,3.30280138675,-5.603e-06,3679.0,200.0,2419.44444444,10.0,0.058863499,0.000862415865267,0.0,537.0
100.0,1586895955,0,189.0,51.0,12.934,2739.25,2739.25,2.38,2.65,2.0,0.188,3.30280138675,-5.495e-06,3719.0,200.0,2426.97222222,10.0,0.05890191,0.000862415865267,0.0,537.0
100.0,1586895961,0,189.0,51.0,12.933,2739.25,2739.25,2.38,2.63,2.0,0.188,3.30280138675,-5.495e-06,3719.0,200.0,2426.97222222,11.0,0.05890191,0.000862415865267,0.0,537.0
100.0,1586895962,0,189.0,51.0,12.933,2739.25,2739.25,2.27,2.63,2.0,0.028,3.30280138675,-5.495e-06,3719.0,199.0,2426.97222222,11.0,0.05890191,0.000862415865267,0.0,537.0
100.0,1586895963,0,189.0,52.0,12.933,2739.25,2739.25,2.27,2.63,2.0,0.028,3.30280138675,-5.495e-06,3719.0,199.0,2426.97222222,11.0,0.05890191,0.000862415865267,0.0,539.0
100.0,1586895964,0,189.0,52.0,12.933,2739.25,2739.25,2.27,2.63,2.0,0.028,3.30280138675,-5.388e-06,3719.0,199.0,2438.66666667,11.0,0.05890191,0.000862415865267,0.0,539.0
100.0,1586895965,0,189.0,52.0,12.933,2739.25,2739.25,2.27,2.63,2.0,0.028,3.30280138675,-5.388e-06,3719.0,199.0,2438.66666667,11.0,0.058945798,0.000862415865267,0.0,539.0
100.0,1586895970,0,189.0,52.0,12.933,2739.25,2739.25,2.27,2.61,2.0,0.028,3.30280138675,-5.388e-06,3719.0,199.0,2438.66666667,11.0,0.058945798,0.000862415865267,0.0,539.0
100.0,1586895971,0,189.0,52.0,12.933,2752.5,2739.25,2.27,2.61,2.0,0.028,3.30280138675,-5.388e-06,3719.0,199.0,2438.66666667,9.0,0.058945798,0.000862415865267,0.0,539.0
100.0,1586895972,0,189.0,51.0,12.933,2752.5,2752.5,1.99,2.61,2.0,0.028,3.3207859235,-5.388e-06,3719.0,200.0,2438.66666667,9.0,0.058945798,0.000853081194548,0.0,539.0
100.0,1586895973,0,189.0,51.0,12.933,2752.5,2752.5,1.99,2.61,2.0,0.028,3.3207859235,-5.388e-06,3757.0,200.0,2438.66666667,9.0,0.058945798,0.000853081194548,0.0,541.0
100.0,1586895974,0,189.0,51.0,12.933,2752.5,2752.5,1.99,2.61,3.0,0.028,3.3207859235,-5.284e-06,3757.0,200.0,2438.66666667,9.0,0.058945798,0.000853081194548,0.0,541.0
100.0,1586895979,0,189.0,51.0,12.933,2752.5,2752.5,1.99,2.61,3.0,0.028,3.3207859235,-5.284e-06,3757.0,200.0,2438.66666667,9.0,0.058945798,0.000853081194548,0.0,541.0
100.0,1586895980,0,189.0,51.0,12.933,2759.25,2752.5,1.99,2.6,3.0,0.028,3.3207859235,-5.284e-06,3757.0,200.0,2438.66666667,11.0,0.058945798,0.000853081194548,0.0,541.0
100.0,1586895981,0,189.0,51.0,12.933,2759.25,2759.25,1.98,2.6,3.0,0.184,3.3207859235,-5.284e-06,3757.0,200.0,2438.66666667,11.0,0.058945798,0.000853081194548,0.0,541.0
100.0,1586895982,0,189.0,55.0,12.933,2759.25,2759.25,1.98,2.6,3.0,0.184,3.3207859235,-5.284e-06,3757.0,202.0,2438.66666667,11.0,0.058945798,0.000848373162268,0.0,541.0
100.0,1586895983,0,189.0,55.0,12.933,2759.25,2759.25,1.98,2.6,3.0,0.184,3.32876291325,-5.284e-06,3757.0,202.0,2438.66666667,11.0,0.058945798,0.000848373162268,0.0,543.0
100.0,1586895984,0,189.0,55.0,12.933,2759.25,2759.25,1.98,2.6,3.0,0.184,3.32876291325,-5.182e-06,3797.0,202.0,2444.63888889,11.0,0.058986562,0.000848373162268,0.0,543.0
100.0,1586895985,0,189.0,55.0,12.933,2759.25,2759.25,1.98,2.6,3.0,0.184,3.32876291325,-5.182e-06,3797.0,202.0,2444.63888889,11.0,0.058986562,0.000848373162268,0.0,543.0
100.0,1586895990,0,189.0,55.0,12.933,2759.25,2759.25,1.98,2.58,3.0,0.184,3.32876291325,-5.182e-06,3797.0,202.0,2444.63888889,12.0,0.058986562,0.000848373162268,0.0,543.0
100.0,1586895991,0,189.0,55.0,12.933,2764.75,2764.75,1.82,2.58,3.0,0.184,3.32876291325,-5.182e-06,3797.0,202.0,2444.63888889,12.0,0.058986562,0.000848373162268,0.0,543.0
100.0,1586895992,0,189.0,55.0,12.933,2764.75,2764.75,1.82,2.58,3.0,0.184,3.32876291325,-5.182e-06,3797.0,202.0,2444.63888889,12.0,0.058986562,0.000842079765671,0.0,543.0
100.0,1586895993,0,189.0,55.0,12.933,2764.75,2764.75,1.82,2.58,3.0,0.184,3.33697643475,-5.182e-06,3836.0,202.0,2444.63888889,12.0,0.058986562,0.000842079765671,0.0,545.0
100.0,1586895994,0,189.0,55.0,12.933,2764.75,2764.75,1.82,2.58,3.0,0.184,3.33697643475,-5.081e-06,3836.0,202.0,2449.5,12.0,0.059000258,0.000842079765671,0.0,545.0
100.0,1586895995,0,189.0,55.0,12.933,2764.75,2764.75,1.82,2.58,3.0,0.184,3.33697643475,-5.081e-06,3836.0,202.0,2449.5,12.0,0.059000258,0.000842079765671,0.0,545.0
100.0,1586896000,0,189.0,55.0,12.933,2764.75,2764.75,1.82,2.58,3.0,0.184,3.33697643475,-5.081e-06,3836.0,202.0,2449.5,14.0,0.059000258,0.000842079765671,0.0,545.0
100.0,1586896001,0,189.0,55.0,12.935,2770.25,2764.75,1.91,2.58,3.0,0.188,3.33697643475,-5.081e-06,3836.0,202.0,2449.5,14.0,0.059000258,0.000842079765671,0.0,545.0
100.0,1586896002,0,189.0,55.0,12.935,2770.25,2770.25,1.91,2.58,3.0,0.188,3.33697643475,-5.081e-06,3836.0,202.0,2449.5,14.0,0.059000258,0.000842079765671,0.0,545.0
100.0,1586896003,0,189.0,55.0,12.935,2770.25,2770.25,1.91,2.58,3.0,0.188,3.34494452275,-5.081e-06,3836.0,202.0,2449.5,14.0,0.059000258,0.000838325051605,0.0,545.0
100.0,1586896004,0,189.0,55.0,12.935,2770.25,2770.25,1.91,2.58,3.0,0.188,3.34494452275,-5.081e-06,3874.0,202.0,2454.36111111,14.0,0.059000258,0.000838325051605,0.0,547.0
100.0,1586896005,0,189.0,55.0,12.935,2770.25,2770.25,1.91,2.58,3.0,0.188,3.34494452275,-4.983e-06,3874.0,202.0,2454.36111111,14.0,0.059037296,0.000838325051605,0.0,547.0
100.0,1586896010,0,189.0,55.0,12.935,2770.25,2770.25,1.91,2.58,3.0,0.188,3.34494452275,-4.983e-06,3874.0,202.0,2454.36111111,14.0,0.059037296,0.000838325051605,0.0,547.0
100.0,1586896011,0,189.0,55.0,12.933,2770.25,2770.25,1.91,2.58,3.0,0.184,3.34494452275,-4.983e-06,3874.0,202.0,2454.36111111,11.0,0.059037296,0.000838325051605,0.0,547.0
100.0,1586896012,0,189.0,55.0,12.933,2770.25,2777.25,1.93,2.58,3.0,0.184,3.34494452275,-4.983e-06,3874.0,194.0,2454.36111111,11.0,0.059037296,0.000838325051605,0.0,547.0
100.0,1586896013,0,189.0,49.0,12.933,2770.25,2777.25,1.93,2.58,3.0,0.184,3.35289273975,-4.983e-06,3874.0,194.0,2454.36111111,11.0,0.059037296,0.000831780619224,0.0,547.0
100.0,1586896014,0,189.0,49.0,12.933,2770.25,2777.25,1.93,2.58,3.0,0.184,3.35289273975,-4.983e-06,3914.0,194.0,2460.55555556,11.0,0.059037296,0.000831780619224,0.0,549.0
100.0,1586896015,0,189.0,49.0,12.933,2770.25,2777.25,1.93,2.58,3.0,0.184,3.35289273975,-4.886e-06,3914.0,194.0,2460.55555556,11.0,0.059049209,0.000831780619224,0.0,549.0
100.0,1586896020,0,189.0,49.0,12.933,2770.25,2777.25,1.93,2.58,3.0,0.184,3.35289273975,-4.886e-06,3914.0,194.0,2460.55555556,11.0,0.059049209,0.000831780619224,0.0,549.0
100.0,1586896021,0,189.0,49.0,12.933,2777.25,2777.25,1.93,2.58,3.0,0.184,3.35289273975,-4.886e-06,3914.0,194.0,2460.55555556,14.0,0.059049209,0.000831780619224,0.0,549.0
100.0,1586896022,0,189.0,49.0,12.933,2777.25,2777.25,2.34,2.58,3.0,0.18,3.35289273975,-4.886e-06,3914.0,194.0,2460.55555556,14.0,0.059049209,0.000831780619224,0.0,549.0
101.0,1586896023,0,189.0,55.0,12.933,2777.25,2777.25,2.34,2.58,3.0,0.18,3.35289273975,-4.886e-06,3914.0,204.0,2460.55555556,14.0,0.059049209,0.000831780619224,0.0,549.0
101.0,1586896024,0,189.0,55.0,12.933,2777.25,2777.25,2.34,2.58,3.0,0.18,3.35289273975,-4.886e-06,3952.0,204.0,2467.19444444,14.0,0.059049209,0.000831780619224,0.0,551.0
101.0,1586896025,0,189.0,55.0,12.933,2777.25,2777.25,2.34,2.58,3.0,0.18,3.35289273975,-4.792e-06,3952.0,204.0,2467.19444444,14.0,0.059091797,0.000831780619224,0.0,551.0
101.0,1586896031,0,189.0,55.0,12.933,2777.25,2777.25,2.34,2.59,3.0,0.18,3.35289273975,-4.792e-06,3952.0,204.0,2467.19444444,8.0,0.059091797,0.000831780619224,0.0,551.0
101.0,1586896032,0,189.0,55.0,12.933,2784.75,2784.75,2.13,2.59,3.0,0.18,3.35289273975,-4.792e-06,3952.0,205.0,2467.19444444,8.0,0.059091797,0.000831780619224,0.0,551.0
101.0,1586896033,0,189.0,54.0,12.933,2784.75,2784.75,2.13,2.59,3.0,0.18,3.36438560925,-4.792e-06,3952.0,205.0,2467.19444444,8.0,0.059091797,0.000820370779092,0.0,553.0
101.0,1586896034,0,189.0,54.0,12.933,2784.75,2784.75,2.13,2.59,3.0,0.18,3.36438560925,-4.699e-06,3952.0,205.0,2467.19444444,8.0,0.059091797,0.000820370779092,0.0,553.0
101.0,1586896035,0,189.0,54.0,12.933,2784.75,2784.75,2.13,2.59,3.0,0.18,3.36438560925,-4.699e-06,3952.0,205.0,2467.19444444,8.0,0.059091797,0.000820370779092,0.0,553.0
