responseTime,time,violation,http_request_size_bytes_count,node_hwmon_in_volts,node_netstat_Icmp6_OutRouterSolicits,node_procs_blocked,node_sockstat_TCP_alloc,node_vmstat_pageoutrun,scrape_samples_scraped,node_netstat_TcpExt_DelayedACKs,prometheus_tsdb_head_series_created_total,prometheus_tsdb_head_series,node_vmstat_nr_dirty_background_threshold,node_netstat_IpExt_InMcastOctets,node_netstat_IpExt_OutMcastOctets,node_vmstat_kswapd_inodesteal,node_vmstat_pglazyfreed,node_netstat_TcpExt_TWRecycled,node_network_transmit_packets,node_vmstat_pgmigrate_success,node_vmstat_pglazyfree
51.5,1583944542,0,171.0,13.04,290.0,1.0,321.0,867.0,1411.0,1448.0,2697.0,2697.0,21247.0,28607.0,66625.0,53431.0,152987.0,141636.0,538560.809524,143780.0,314381.0
51.5,1583944545,0,171.0,13.04,290.0,1.0,321.0,867.0,1420.0,1448.0,2697.0,2697.0,21247.0,28607.0,66625.0,53431.0,152987.0,141636.0,538560.809524,143780.0,314381.0
54.0,1583944547,0,172.0,13.039,290.0,1.0,321.0,867.0,1420.0,1448.0,2697.0,2697.0,21247.0,28607.0,66625.0,53431.0,152987.0,141636.0,538560.809524,143780.0,314381.0
54.0,1583944548,0,172.0,13.039,290.0,1.0,321.0,867.0,1420.0,1448.0,2697.0,2697.0,21247.0,28607.0,66625.0,53431.0,152987.0,141636.0,538560.809524,143780.0,314381.0
54.0,1583944549,0,172.0,13.039,290.0,1.0,321.0,867.0,1420.0,1448.0,2697.0,2697.0,21247.0,28607.0,66625.0,53431.0,152987.0,141636.0,538560.809524,143780.0,314381.0
54.0,1583944551,0,172.0,13.039,290.0,1.0,321.0,867.0,1420.0,1448.0,2697.0,2697.0,21247.0,28607.0,66625.0,53431.0,152987.0,141636.0,538560.809524,143780.0,314381.0
54.0,1583944552,0,172.0,13.039,290.0,0.0,321.0,867.0,1420.0,1448.0,2697.0,2697.0,21247.0,28607.0,66625.0,53431.0,152987.0,142536.0,545312.285714,143780.0,314381.0
54.0,1583944553,0,172.0,13.039,290.0,0.0,321.0,869.0,1420.0,1448.0,2697.0,2697.0,21184.0,28607.0,66625.0,53431.0,153361.0,142536.0,545312.285714,143780.0,314548.0
54.0,1583944559,0,172.0,13.039,290.0,0.0,321.0,869.0,1420.0,1448.0,2697.0,2697.0,21184.0,28607.0,66625.0,53431.0,153361.0,142536.0,545312.285714,143780.0,314548.0
52.0,1583944560,0,173.0,13.038,290.0,0.0,321.0,869.0,1420.0,1448.0,2697.0,2697.0,21184.0,28607.0,66625.0,53431.0,153361.0,142536.0,545312.285714,143780.0,314548.0
52.0,1583944561,0,173.0,13.038,290.0,0.0,321.0,869.0,1420.0,1448.0,2697.0,2697.0,21184.0,28607.0,66625.0,53431.0,153361.0,142536.0,545312.285714,143780.0,314548.0
52.0,1583944562,0,173.0,13.038,290.0,0.0,356.0,869.0,1420.0,1448.0,2697.0,2697.0,21184.0,28607.0,66625.0,53431.0,153361.0,143475.0,552126.47619,143780.0,314548.0
52.0,1583944563,0,173.0,13.038,290.0,0.0,356.0,875.0,1420.0,1448.0,2697.0,2697.0,21917.0,28607.0,66625.0,53431.0,153587.0,143475.0,552126.47619,143780.0,314953.0
52.0,1583944571,0,173.0,13.038,290.0,0.0,356.0,875.0,1411.0,1448.0,2697.0,2697.0,21917.0,28607.0,66625.0,53431.0,153587.0,143475.0,552126.47619,143780.0,314953.0
56.0,1583944572,0,173.0,13.038,290.0,0.0,487.0,875.0,1411.0,1448.0,2697.0,2697.0,21917.0,28607.0,66625.0,53431.0,153587.0,144442.0,559386.428571,143780.0,314953.0
0,1583944573,0,0,13.039,290.0,0,0,880.0,0,0,0,0,22109.0,0,0,53432.0,154287.0,0,0,143780.0,315938.0
0.0,1583944574,0,0.0,13.039,290.0,0.0,0.0,880.0,0.0,0.0,0.0,0.0,22109.0,28607.0,66625.0,53432.0,154287.0,0.0,0.0,143780.0,315938.0
0.0,1583944580,0,0.0,13.039,290.0,0.0,0.0,880.0,0.0,1448.0,0.0,0.0,22109.0,28607.0,66625.0,53432.0,154287.0,0.0,0.0,143780.0,315938.0
0.0,1583944581,0,0.0,13.039,290.0,0.0,0.0,880.0,0.0,1448.0,0.0,0.0,22109.0,28607.0,66625.0,53432.0,154287.0,145442.0,0.0,143780.0,315938.0
0.0,1583944582,0,0.0,13.039,290.0,0.0,368.0,881.0,0.0,1448.0,0.0,0.0,22574.0,28607.0,66625.0,53432.0,154314.0,145442.0,566798.809524,143780.0,316964.0
0.0,1583944583,0,0.0,13.039,290.0,0.0,368.0,881.0,1411.0,1448.0,0.0,0.0,22574.0,28607.0,66625.0,53432.0,154314.0,145442.0,566798.809524,143780.0,316964.0
59.0,1583944584,0,175.0,13.037,290.0,0.0,368.0,881.0,1411.0,1448.0,2697.0,2697.0,22574.0,28607.0,66625.0,53432.0,154314.0,145442.0,566798.809524,143780.0,316964.0
59.0,1583944585,0,175.0,13.037,290.0,0.0,368.0,881.0,1411.0,1448.0,2697.0,2697.0,22574.0,28607.0,66625.0,53432.0,154314.0,145442.0,566798.809524,143780.0,316964.0
59.0,1583944590,0,175.0,13.037,290.0,0.0,368.0,881.0,1411.0,1448.0,2697.0,2697.0,22574.0,28607.0,66625.0,53432.0,154314.0,145442.0,566798.809524,143780.0,316964.0
59.0,1583944591,0,175.0,13.037,290.0,0.0,397.0,881.0,1411.0,1448.0,2697.0,2697.0,22612.0,28607.0,66625.0,53432.0,154314.0,146467.0,574334.095238,143780.0,316964.0
59.0,1583944592,0,175.0,13.037,290.0,0.0,397.0,884.0,1411.0,1448.0,2697.0,2697.0,22612.0,28607.0,66625.0,53432.0,154440.0,146467.0,574334.095238,143780.0,317410.0
59.0,1583944594,0,175.0,13.037,290.0,0.0,397.0,884.0,1420.0,1448.0,2697.0,2697.0,22612.0,28607.0,66625.0,53432.0,154440.0,146467.0,574334.095238,143780.0,317410.0
67.0,1583944596,0,176.0,13.036,290.0,0.0,397.0,884.0,1420.0,1448.0,2697.0,2697.0,22612.0,28607.0,66625.0,53432.0,154440.0,146467.0,574334.095238,143780.0,317410.0
67.0,1583944597,0,176.0,13.036,290.0,0.0,397.0,884.0,1420.0,1448.0,2697.0,2697.0,22612.0,28607.0,66625.0,53432.0,154440.0,146467.0,574334.095238,143780.0,317410.0
67.0,1583944599,0,176.0,13.036,290.0,0.0,397.0,884.0,1420.0,1448.0,2697.0,2697.0,22612.0,28607.0,66625.0,53432.0,154440.0,146467.0,574334.095238,143780.0,317410.0
67.0,1583944600,0,176.0,13.036,290.0,0.0,338.0,884.0,1420.0,1448.0,2697.0,2697.0,22612.0,28607.0,66625.0,53432.0,154440.0,147453.0,582010.857143,143780.0,317410.0
67.0,1583944601,0,176.0,13.036,290.0,0.0,338.0,885.0,1420.0,1448.0,2697.0,2697.0,23146.0,28607.0,66625.0,53432.0,154641.0,147453.0,582010.857143,143780.0,317794.0
67.0,1583944606,0,176.0,13.036,290.0,0.0,338.0,885.0,1411.0,1448.0,2697.0,2697.0,23146.0,28607.0,66625.0,53432.0,154641.0,147453.0,582010.857143,143780.0,317794.0
67.0,1583944607,0,176.0,13.036,290.0,0.0,338.0,885.0,1411.0,1448.0,2697.0,2697.0,23146.0,28607.0,66625.0,53432.0,154641.0,147453.0,582010.857143,143780.0,317794.0
56.5,1583944608,0,177.0,13.037,290.0,0.0,338.0,885.0,1411.0,1448.0,2697.0,2697.0,23146.0,28607.0,66625.0,53432.0,154641.0,147453.0,582010.857143,143780.0,317794.0
56.5,1583944609,0,177.0,13.037,290.0,0.0,338.0,885.0,1411.0,1448.0,2697.0,2697.0,23146.0,28607.0,66625.0,53432.0,154641.0,147453.0,582010.857143,143780.0,317794.0
56.5,1583944610,0,177.0,13.037,290.0,0.0,338.0,885.0,1411.0,1448.0,2697.0,2697.0,23146.0,28607.0,66625.0,53432.0,154641.0,147453.0,582010.857143,143780.0,317794.0
56.5,1583944618,0,177.0,13.037,290.0,0.0,338.0,885.0,1420.0,1448.0,2697.0,2697.0,23146.0,28607.0,66625.0,53432.0,154641.0,148428.0,582010.857143,143780.0,317794.0
54.5,1583944619,0,178.0,13.037,290.0,0.0,319.0,889.0,1420.0,1448.0,2697.0,2697.0,23648.0,28607.0,66625.0,53432.0,154925.0,148428.0,589399.238095,143780.0,318261.0
54.5,1583944620,0,178.0,13.038,290.0,0.0,319.0,889.0,1420.0,1448.0,2697.0,2697.0,23648.0,28607.0,66625.0,53432.0,154925.0,148428.0,589399.238095,143780.0,318261.0
54.5,1583944621,0,178.0,13.038,290.0,0.0,319.0,889.0,1420.0,1448.0,2697.0,2697.0,23648.0,28607.0,67825.0,53432.0,154925.0,148428.0,589399.238095,143780.0,318261.0
54.5,1583944628,0,178.0,13.038,290.0,0.0,319.0,889.0,1420.0,1448.0,2697.0,2697.0,23648.0,28607.0,67825.0,53432.0,154925.0,148428.0,589399.238095,143780.0,318261.0
54.5,1583944629,0,178.0,13.038,290.0,0.0,351.0,889.0,1420.0,1448.0,2697.0,2697.0,22591.0,28607.0,67825.0,53433.0,154925.0,149433.0,596785.047619,143780.0,318261.0
54.5,1583944630,0,178.0,13.038,290.0,0.0,351.0,897.0,1420.0,1448.0,2697.0,2697.0,22591.0,28607.0,67825.0,53433.0,155423.0,149433.0,596785.047619,143782.0,318568.0
52.0,1583944631,0,179.0,13.036,290.0,0.0,351.0,897.0,1420.0,1448.0,2697.0,2697.0,22591.0,28607.0,67825.0,53433.0,155423.0,149433.0,596785.047619,143782.0,318568.0
52.0,1583944632,0,179.0,13.036,290.0,0.0,351.0,897.0,1420.0,1448.0,2697.0,2697.0,22591.0,28607.0,68225.0,53433.0,155423.0,149433.0,596785.047619,143782.0,318568.0
52.0,1583944637,0,179.0,13.036,290.0,0.0,351.0,897.0,1420.0,1448.0,2697.0,2697.0,22591.0,28607.0,68225.0,53433.0,155423.0,149433.0,596785.047619,143782.0,318568.0
52.0,1583944638,0,179.0,13.036,290.0,0.0,326.0,897.0,1420.0,1448.0,2697.0,2697.0,22591.0,28607.0,68225.0,53433.0,155423.0,150455.0,604202.571429,143782.0,318568.0
52.0,1583944639,0,179.0,13.036,290.0,0.0,326.0,898.0,1420.0,1448.0,2697.0,2697.0,22974.0,28607.0,68225.0,53433.0,155939.0,150455.0,604202.571429,143782.0,319577.0
52.0,1583944642,0,179.0,13.036,290.0,0.0,326.0,898.0,1420.0,1448.0,2697.0,2697.0,22974.0,28607.0,68225.0,53433.0,155939.0,150455.0,604202.571429,143782.0,319577.0
56.5,1583944643,0,180.0,13.036,290.0,0.0,326.0,898.0,1420.0,1448.0,2697.0,2697.0,22974.0,28607.0,68225.0,53433.0,155939.0,150455.0,604202.571429,143782.0,319577.0
56.5,1583944644,0,180.0,13.036,290.0,0.0,326.0,898.0,1420.0,1448.0,2697.0,2697.0,22974.0,28607.0,68225.0,53433.0,155939.0,150455.0,604202.571429,143782.0,319577.0
56.5,1583944647,0,180.0,13.036,290.0,0.0,326.0,898.0,1420.0,1448.0,2697.0,2697.0,22974.0,28607.0,68225.0,53433.0,155939.0,151460.0,604202.571429,143782.0,319577.0
56.5,1583944648,0,180.0,13.036,290.0,0.0,231.0,902.0,1420.0,1448.0,2697.0,2697.0,23370.0,28607.0,68225.0,53433.0,156248.0,151460.0,611852.380952,143782.0,320502.0
56.5,1583944653,0,180.0,13.036,290.0,0.0,231.0,902.0,1420.0,1448.0,2697.0,2697.0,23370.0,28607.0,68225.0,53433.0,156248.0,151460.0,611852.380952,143782.0,320502.0
52.5,1583944655,0,182.0,13.034,290.0,0.0,231.0,902.0,1420.0,1448.0,2697.0,2697.0,23370.0,28607.0,68225.0,53433.0,156248.0,151460.0,611852.380952,143782.0,320502.0
52.5,1583944656,0,182.0,13.034,290.0,0.0,231.0,902.0,1420.0,1448.0,2697.0,2697.0,23370.0,28680.0,68225.0,53433.0,156248.0,151460.0,611852.380952,143782.0,320502.0
52.5,1583944657,0,182.0,13.034,290.0,0.0,296.0,902.0,1420.0,1448.0,2697.0,2697.0,23733.0,28680.0,68225.0,53433.0,156248.0,152489.0,619494.285714,143782.0,320502.0
52.5,1583944658,0,182.0,13.034,290.0,0.0,296.0,904.0,1420.0,1448.0,2697.0,2697.0,23733.0,28680.0,68225.0,53433.0,156360.0,152489.0,619494.285714,143782.0,320793.0
52.5,1583944665,0,182.0,13.034,290.0,0.0,296.0,904.0,1420.0,1448.0,2697.0,2697.0,23733.0,28680.0,68225.0,53433.0,156360.0,152489.0,619494.285714,143782.0,320793.0
52.5,1583944666,0,182.0,13.034,290.0,0.0,344.0,904.0,1420.0,1448.0,2697.0,2697.0,24054.0,28680.0,68225.0,53434.0,156360.0,152489.0,627122.619048,143782.0,320793.0
53.0,1583944667,0,183.0,13.034,290.0,0.0,344.0,906.0,1420.0,1448.0,2697.0,2697.0,24054.0,28680.0,68225.0,53434.0,156433.0,152489.0,627122.619048,143782.0,321079.0
53.0,1583944668,0,183.0,13.034,290.0,0.0,344.0,906.0,1420.0,1448.0,2697.0,2697.0,24054.0,28680.0,68225.0,53434.0,156433.0,152489.0,627122.619048,143782.0,321079.0
53.0,1583944674,0,183.0,13.034,290.0,0.0,344.0,906.0,1420.0,1448.0,2697.0,2697.0,24054.0,28680.0,68225.0,53434.0,156433.0,152489.0,627122.619048,143782.0,321079.0
53.0,1583944675,0,183.0,13.034,290.0,0.0,344.0,906.0,1420.0,1448.0,2697.0,2697.0,24054.0,28680.0,68225.0,53434.0,156433.0,153472.0,627122.619048,143782.0,321079.0
53.0,1583944676,0,183.0,13.034,290.0,0.0,344.0,906.0,1420.0,1448.0,2697.0,2697.0,24054.0,28680.0,68225.0,53434.0,156433.0,153472.0,627122.619048,143782.0,321079.0
53.0,1583944677,0,183.0,13.034,290.0,0.0,344.0,906.0,1420.0,1448.0,2697.0,2697.0,24054.0,28680.0,68225.0,53434.0,156433.0,153472.0,627122.619048,143782.0,321079.0
53.0,1583944678,0,183.0,13.034,290.0,0.0,344.0,906.0,1420.0,1448.0,2697.0,2697.0,24054.0,28680.0,68225.0,53434.0,156433.0,153472.0,627122.619048,143782.0,321079.0
51.5,1583944679,0,184.0,13.034,290.0,0.0,344.0,906.0,1420.0,1448.0,2697.0,2697.0,24054.0,28680.0,68225.0,53434.0,156433.0,153472.0,627122.619048,143782.0,321079.0
51.5,1583944680,0,184.0,13.034,290.0,0.0,344.0,906.0,1420.0,1448.0,2697.0,2697.0,24054.0,28680.0,68225.0,53434.0,156433.0,153472.0,627122.619048,143782.0,321079.0
51.5,1583944684,0,184.0,13.034,290.0,0.0,344.0,906.0,1420.0,1448.0,2697.0,2697.0,24054.0,28680.0,68225.0,53434.0,156433.0,153472.0,627122.619048,143782.0,321079.0
51.5,1583944685,0,184.0,13.034,290.0,0.0,324.0,906.0,1420.0,1448.0,2697.0,2697.0,24054.0,28680.0,68225.0,53434.0,156433.0,154434.0,634369.0,143782.0,321079.0
51.5,1583944686,0,184.0,13.034,290.0,0.0,324.0,909.0,1420.0,1448.0,2697.0,2697.0,24329.0,28680.0,68225.0,53434.0,156696.0,154434.0,634369.0,145301.0,321496.0
51.5,1583944689,0,184.0,13.034,290.0,0.0,324.0,909.0,1420.0,1448.0,2697.0,2697.0,24329.0,28680.0,68225.0,53434.0,156696.0,154434.0,634369.0,145301.0,321496.0
59.5,1583944691,0,185.0,13.033,290.0,0.0,324.0,909.0,1420.0,1448.0,2697.0,2697.0,24329.0,28680.0,68225.0,53434.0,156696.0,154434.0,634369.0,145301.0,321496.0
59.5,1583944692,0,185.0,13.033,290.0,0.0,324.0,909.0,1420.0,1448.0,2697.0,2697.0,24329.0,28680.0,68225.0,53434.0,156696.0,154434.0,634369.0,145301.0,321496.0
59.5,1583944693,0,185.0,13.033,290.0,0.0,324.0,909.0,1420.0,1449.0,2697.0,2697.0,24329.0,28680.0,68225.0,53434.0,156696.0,154434.0,634369.0,145301.0,321496.0
59.5,1583944694,0,185.0,13.033,290.0,0.0,324.0,909.0,1420.0,1449.0,2697.0,2697.0,24329.0,28680.0,68225.0,53434.0,156696.0,155424.0,641629.142857,145301.0,321496.0
59.5,1583944695,0,185.0,13.033,290.0,0.0,332.0,915.0,1420.0,1449.0,2697.0,2697.0,23189.0,28680.0,68225.0,53435.0,157269.0,155424.0,641629.142857,145811.0,322349.0
59.5,1583944701,0,185.0,13.033,290.0,0.0,332.0,915.0,1420.0,1449.0,2697.0,2697.0,23189.0,28680.0,68225.0,53435.0,157269.0,155424.0,641629.142857,145811.0,322349.0
59.5,1583944702,0,185.0,13.033,290.0,0.0,332.0,915.0,1420.0,1449.0,2697.0,2697.0,23189.0,28680.0,68225.0,53435.0,157269.0,155424.0,641629.142857,145811.0,322349.0
62.5,1583944703,0,186.0,13.033,290.0,0.0,332.0,915.0,1420.0,1450.0,2697.0,2697.0,23189.0,28680.0,68225.0,53435.0,157269.0,156397.0,641629.142857,145811.0,322349.0
62.5,1583944704,0,186.0,13.033,290.0,0.0,336.0,916.0,1420.0,1450.0,2697.0,2697.0,23190.0,28680.0,68225.0,53435.0,157395.0,156397.0,649245.190476,145811.0,322517.0
62.5,1583944712,0,186.0,13.033,290.0,0.0,336.0,916.0,1420.0,1450.0,2697.0,2697.0,23190.0,28680.0,68225.0,53435.0,157395.0,156397.0,649245.190476,145811.0,322517.0
62.5,1583944713,0,186.0,13.033,290.0,0.0,544.0,916.0,1420.0,1450.0,2697.0,2697.0,23190.0,28680.0,68225.0,53435.0,157395.0,157395.0,656697.0,145811.0,322517.0
55.0,1583944714,0,187.0,13.033,290.0,0.0,544.0,918.0,1420.0,1450.0,2697.0,2697.0,23663.0,28680.0,68225.0,53435.0,157670.0,157395.0,656697.0,146351.0,323422.0
55.0,1583944715,0,187.0,13.033,290.0,0.0,544.0,918.0,1420.0,1450.0,2697.0,2697.0,23663.0,28680.0,68225.0,53435.0,157670.0,157395.0,656697.0,146351.0,323422.0
55.0,1583944716,0,187.0,13.033,290.0,0.0,544.0,918.0,1420.0,1450.0,2697.0,2697.0,23663.0,29118.0,68663.0,53435.0,157670.0,157395.0,656697.0,146351.0,323422.0
55.0,1583944721,0,187.0,13.033,290.0,0.0,544.0,918.0,1420.0,1450.0,2697.0,2697.0,23663.0,29118.0,68663.0,53435.0,157670.0,157395.0,656697.0,146351.0,323422.0
55.0,1583944722,0,187.0,13.033,290.0,0.0,544.0,918.0,1420.0,1450.0,2697.0,2697.0,23663.0,29118.0,68663.0,53435.0,157670.0,158396.0,664234.238095,146351.0,323422.0
55.0,1583944723,0,187.0,13.033,290.0,0.0,356.0,921.0,1420.0,1450.0,2697.0,2697.0,23839.0,29118.0,68663.0,53435.0,158004.0,158396.0,664234.238095,146351.0,324628.0
55.0,1583944725,0,187.0,13.033,290.0,0.0,356.0,921.0,1411.0,1450.0,2697.0,2697.0,23839.0,29118.0,68663.0,53435.0,158004.0,158396.0,664234.238095,146351.0,324628.0
58.0,1583944726,0,188.0,13.034,290.0,0.0,356.0,921.0,1411.0,1450.0,2697.0,2697.0,23839.0,29118.0,68663.0,53435.0,158004.0,158396.0,664234.238095,146351.0,324628.0
58.0,1583944727,0,188.0,13.034,290.0,0.0,356.0,921.0,1411.0,1450.0,2697.0,2697.0,23839.0,29118.0,68663.0,53435.0,158004.0,158396.0,664234.238095,146351.0,324628.0
58.0,1583944731,0,188.0,13.034,290.0,0.0,356.0,921.0,1411.0,1450.0,2697.0,2697.0,23839.0,29118.0,68663.0,53435.0,158004.0,158396.0,664234.238095,146351.0,324628.0
58.0,1583944732,0,188.0,13.034,290.0,0.0,319.0,923.0,1411.0,1450.0,2697.0,2697.0,24195.0,29118.0,68663.0,53435.0,158004.0,158396.0,671853.0,146351.0,324628.0
58.0,1583944733,0,188.0,13.034,290.0,0.0,319.0,923.0,1411.0,1450.0,2697.0,2697.0,24195.0,29118.0,68663.0,53435.0,158244.0,158396.0,671853.0,146351.0,325183.0
58.0,1583944736,0,188.0,13.034,290.0,0.0,319.0,923.0,1420.0,1450.0,2697.0,2697.0,24195.0,29118.0,68663.0,53435.0,158244.0,158396.0,671853.0,146351.0,325183.0
56.0,1583944738,0,189.0,13.031,290.0,0.0,319.0,923.0,1420.0,1450.0,2697.0,2697.0,24195.0,29118.0,68663.0,53435.0,158244.0,158396.0,671853.0,146351.0,325183.0
56.0,1583944739,0,189.0,13.031,290.0,0.0,319.0,923.0,1420.0,1450.0,2697.0,2697.0,24195.0,29118.0,70263.0,53435.0,158244.0,158396.0,671853.0,146351.0,325183.0
56.0,1583944740,0,189.0,13.031,290.0,0.0,319.0,923.0,1420.0,1450.0,2697.0,2697.0,24195.0,29118.0,70263.0,53435.0,158244.0,158396.0,671853.0,146351.0,325183.0
56.0,1583944741,0,189.0,13.031,290.0,0.0,319.0,923.0,1420.0,1450.0,2697.0,2697.0,24195.0,29118.0,70263.0,53435.0,158244.0,159405.0,671853.0,146351.0,325183.0
56.0,1583944742,0,189.0,13.031,290.0,0.0,319.0,923.0,1420.0,1450.0,2697.0,2697.0,24195.0,29118.0,70263.0,53435.0,158244.0,159405.0,671853.0,146351.0,325183.0
56.0,1583944749,0,189.0,13.031,290.0,0.0,319.0,923.0,1420.0,1450.0,2697.0,2697.0,24195.0,29118.0,70263.0,53435.0,158244.0,159405.0,671853.0,146351.0,325183.0
61.5,1583944750,0,190.0,13.031,290.0,0.0,320.0,923.0,1420.0,1450.0,2697.0,2697.0,24195.0,29118.0,70263.0,53435.0,158244.0,160429.0,679244.285714,146351.0,325183.0
61.5,1583944751,0,190.0,13.031,290.0,0.0,320.0,928.0,1420.0,1450.0,2697.0,2697.0,23244.0,29118.0,70263.0,53436.0,158610.0,160429.0,679244.285714,146351.0,325499.0
61.5,1583944758,0,190.0,13.031,290.0,0.0,320.0,928.0,1420.0,1450.0,2697.0,2697.0,23244.0,29118.0,70263.0,53436.0,158610.0,160429.0,679244.285714,146351.0,325499.0
61.5,1583944759,0,190.0,13.031,290.0,0.0,350.0,928.0,1420.0,1450.0,2697.0,2697.0,23244.0,29118.0,70263.0,53436.0,158610.0,161418.0,686709.333333,146351.0,325499.0
61.5,1583944760,0,190.0,13.031,290.0,0.0,350.0,929.0,1420.0,1450.0,2697.0,2697.0,23395.0,29118.0,70263.0,53436.0,158719.0,161418.0,686709.333333,146351.0,326700.0
51.5,1583944761,0,191.0,13.033,290.0,0.0,350.0,929.0,1420.0,1450.0,2697.0,2697.0,23395.0,29118.0,70263.0,53436.0,158719.0,161418.0,686709.333333,146351.0,326700.0
51.5,1583944762,0,191.0,13.033,291.0,0.0,350.0,929.0,1420.0,1450.0,2697.0,2697.0,23395.0,29118.0,70263.0,53436.0,158719.0,161418.0,686709.333333,146351.0,326700.0
51.5,1583944763,0,191.0,13.033,291.0,0.0,350.0,929.0,1420.0,1450.0,2697.0,2697.0,23395.0,29118.0,70263.0,53436.0,158719.0,161418.0,686709.333333,146351.0,326700.0
51.5,1583944768,0,191.0,13.033,291.0,0.0,350.0,929.0,1420.0,1451.0,2697.0,2697.0,23395.0,29118.0,70263.0,53436.0,158719.0,162378.0,686709.333333,146351.0,326700.0
51.5,1583944769,0,191.0,13.033,291.0,0.0,331.0,932.0,1420.0,1451.0,2697.0,2697.0,23416.0,29118.0,70263.0,53436.0,158957.0,162378.0,694146.619048,146351.0,327157.0
51.5,1583944772,0,191.0,13.033,291.0,0.0,331.0,932.0,1411.0,1451.0,2697.0,2697.0,23416.0,29118.0,70263.0,53436.0,158957.0,162378.0,694146.619048,146351.0,327157.0
54.0,1583944773,0,192.0,13.03,0,0,0,0,0,0,2697.0,2697.0,0,0,0,0,0,0,0,0,0
54.0,1583944774,0,192.0,13.03,291.0,0.0,0.0,0.0,0.0,0.0,2697.0,2697.0,0.0,29118.0,70263.0,0.0,0.0,0.0,0.0,0.0,0.0
54.0,1583944777,0,192.0,13.03,291.0,0.0,0.0,0.0,0.0,1451.0,2697.0,2697.0,0.0,29118.0,70263.0,0.0,0.0,0.0,0.0,0.0,0.0
54.0,1583944778,0,192.0,13.03,291.0,0.0,357.0,0.0,0.0,1451.0,2697.0,2697.0,23536.0,29118.0,70263.0,53436.0,0.0,163401.0,701691.333333,0.0,0.0
54.0,1583944779,0,192.0,13.03,291.0,0.0,357.0,935.0,0.0,1451.0,2697.0,2697.0,23536.0,29118.0,70263.0,53436.0,159207.0,163401.0,701691.333333,146351.0,327385.0
54.0,1583944784,0,192.0,13.03,291.0,0.0,357.0,935.0,1420.0,1451.0,2697.0,2697.0,23536.0,29118.0,70263.0,53436.0,159207.0,163401.0,701691.333333,146351.0,327385.0
51.5,1583944785,0,193.0,13.031,291.0,0.0,357.0,935.0,1420.0,1451.0,2697.0,2697.0,23536.0,29118.0,70263.0,53436.0,159207.0,163401.0,701691.333333,146351.0,327385.0
51.5,1583944786,0,193.0,13.031,291.0,0.0,357.0,935.0,1420.0,1451.0,2697.0,2697.0,23536.0,29118.0,70263.0,53436.0,159207.0,163401.0,701691.333333,146351.0,327385.0
51.5,1583944787,0,193.0,13.031,291.0,0.0,347.0,935.0,1420.0,1451.0,2697.0,2697.0,23536.0,29118.0,70263.0,53436.0,159207.0,164409.0,709325.571429,146351.0,327385.0
51.5,1583944788,0,193.0,13.031,291.0,0.0,347.0,938.0,1420.0,1451.0,2697.0,2697.0,23866.0,29118.0,70263.0,53437.0,159484.0,164409.0,709325.571429,146860.0,327861.0
51.5,1583944795,0,193.0,13.031,291.0,0.0,347.0,938.0,1420.0,1451.0,2697.0,2697.0,23866.0,29118.0,70263.0,53437.0,159484.0,164409.0,709325.571429,146860.0,327861.0
51.5,1583944796,0,193.0,13.031,291.0,0.0,347.0,938.0,1420.0,1451.0,2697.0,2697.0,23866.0,29118.0,70263.0,53437.0,159484.0,164409.0,709325.571429,146860.0,327861.0
57.5,1583944797,0,194.0,13.032,291.0,0.0,347.0,938.0,1420.0,1451.0,2699.0,2699.0,23866.0,29118.0,70263.0,53437.0,159484.0,164409.0,709325.571429,146860.0,327861.0
57.5,1583944798,0,194.0,13.032,291.0,0.0,347.0,938.0,1420.0,1451.0,2699.0,2699.0,23866.0,29118.0,70263.0,53437.0,159484.0,164409.0,709325.571429,146860.0,327861.0
57.5,1583944805,0,194.0,13.032,291.0,0.0,347.0,938.0,1420.0,1451.0,2699.0,2699.0,23866.0,29118.0,70263.0,53437.0,159484.0,164409.0,709325.571429,146860.0,327861.0
57.5,1583944806,0,194.0,13.032,291.0,0.0,330.0,938.0,1420.0,1451.0,2699.0,2699.0,23675.0,29118.0,70263.0,53437.0,159484.0,165393.0,716766.857143,146860.0,327861.0
57.5,1583944807,0,194.0,13.032,291.0,0.0,330.0,940.0,1420.0,1451.0,2699.0,2699.0,23675.0,29118.0,70263.0,53437.0,159714.0,165393.0,716766.857143,147883.0,328305.0
51.0,1583944809,0,196.0,13.03,291.0,0.0,330.0,940.0,1420.0,1451.0,2699.0,2699.0,23675.0,29118.0,70263.0,53437.0,159714.0,165393.0,716766.857143,147883.0,328305.0
51.0,1583944810,0,196.0,13.03,291.0,0.0,330.0,940.0,1420.0,1451.0,2699.0,2699.0,23675.0,29118.0,70263.0,53437.0,159714.0,165393.0,716766.857143,147883.0,328305.0
51.0,1583944814,0,196.0,13.03,291.0,0.0,330.0,940.0,1420.0,1453.0,2699.0,2699.0,23675.0,29118.0,70263.0,53437.0,159714.0,165393.0,716766.857143,147883.0,328305.0
51.0,1583944815,0,196.0,13.03,291.0,0.0,426.0,940.0,1420.0,1453.0,2699.0,2699.0,23675.0,29118.0,70263.0,53437.0,159714.0,166349.0,724293.380952,147883.0,328305.0
